k4.csv
r,filename,time taken to solve (ms),satisfiability
r2.2,k4_n150_r2.2_37.cnf,0,true
r2.2,k4_n150_r2.2_38.cnf,0,true
r2.2,k4_n150_r2.2_39.cnf,0,true
r2.2,k4_n150_r2.2_40.cnf,0,true
r2.2,k4_n150_r2.2_41.cnf,0,true
r2.2,k4_n150_r2.2_42.cnf,0,true
r2.2,k4_n150_r2.2_43.cnf,0,true
r2.2,k4_n150_r2.2_44.cnf,0,true
r2.2,k4_n150_r2.2_45.cnf,0,true
r2.2,k4_n150_r2.2_46.cnf,0,true
r2.2,k4_n150_r2.2_47.cnf,0,true
r2.2,k4_n150_r2.2_48.cnf,0,true
r2.2,k4_n150_r2.2_49.cnf,0,true
r2.2,k4_n150_r2.2_50.cnf,0,true
r2.4,k4_n150_r2.4_01.cnf,0,true
r2.4,k4_n150_r2.4_02.cnf,0,true
r2.4,k4_n150_r2.4_03.cnf,0,true
r2.4,k4_n150_r2.4_04.cnf,0,true
r2.4,k4_n150_r2.4_05.cnf,0,true
r2.4,k4_n150_r2.4_06.cnf,0,true
r2.4,k4_n150_r2.4_07.cnf,0,true
r2.4,k4_n150_r2.4_08.cnf,0,true
r2.4,k4_n150_r2.4_09.cnf,0,true
r2.4,k4_n150_r2.4_10.cnf,0,true
r2.4,k4_n150_r2.4_11.cnf,0,true
r2.4,k4_n150_r2.4_12.cnf,0,true
r2.4,k4_n150_r2.4_13.cnf,0,true
r2.4,k4_n150_r2.4_14.cnf,0,true
r2.4,k4_n150_r2.4_15.cnf,0,true
r2.4,k4_n150_r2.4_16.cnf,0,true
r2.4,k4_n150_r2.4_17.cnf,0,true
r2.4,k4_n150_r2.4_18.cnf,0,true
r2.4,k4_n150_r2.4_19.cnf,0,true
r2.4,k4_n150_r2.4_20.cnf,0,true
r2.4,k4_n150_r2.4_21.cnf,0,true
r2.4,k4_n150_r2.4_22.cnf,0,true
r2.4,k4_n150_r2.4_23.cnf,0,true
r2.4,k4_n150_r2.4_24.cnf,0,true
r2.4,k4_n150_r2.4_25.cnf,0,true
r2.4,k4_n150_r2.4_26.cnf,0,true
r2.4,k4_n150_r2.4_27.cnf,0,true
r2.4,k4_n150_r2.4_28.cnf,0,true
r2.4,k4_n150_r2.4_29.cnf,0,true
r2.4,k4_n150_r2.4_30.cnf,0,true
r2.4,k4_n150_r2.4_31.cnf,0,true
r2.4,k4_n150_r2.4_32.cnf,0,true
r2.4,k4_n150_r2.4_33.cnf,0,true
r2.4,k4_n150_r2.4_34.cnf,0,true
r2.4,k4_n150_r2.4_35.cnf,0,true
r2.4,k4_n150_r2.4_36.cnf,0,true
r2.4,k4_n150_r2.4_37.cnf,0,true
r2.4,k4_n150_r2.4_38.cnf,0,true
r2.4,k4_n150_r2.4_39.cnf,0,true
r2.4,k4_n150_r2.4_40.cnf,0,true
r2.4,k4_n150_r2.4_41.cnf,0,true
r2.4,k4_n150_r2.4_42.cnf,0,true
r2.4,k4_n150_r2.4_43.cnf,0,true
r2.4,k4_n150_r2.4_44.cnf,0,true
r2.4,k4_n150_r2.4_45.cnf,0,true
r2.4,k4_n150_r2.4_46.cnf,0,true
r2.4,k4_n150_r2.4_47.cnf,0,true
r2.4,k4_n150_r2.4_48.cnf,0,true
r2.4,k4_n150_r2.4_49.cnf,0,true
r2.4,k4_n150_r2.4_50.cnf,0,true
r2.6,k4_n150_r2.6_01.cnf,0,true
r2.6,k4_n150_r2.6_02.cnf,0,true
r2.6,k4_n150_r2.6_03.cnf,0,true
r2.6,k4_n150_r2.6_04.cnf,0,true
r2.6,k4_n150_r2.6_05.cnf,0,true
r2.6,k4_n150_r2.6_06.cnf,0,true
r2.6,k4_n150_r2.6_07.cnf,0,true
r2.6,k4_n150_r2.6_08.cnf,0,true
r2.6,k4_n150_r2.6_09.cnf,0,true
r2.6,k4_n150_r2.6_10.cnf,0,true
r2.6,k4_n150_r2.6_11.cnf,0,true
r2.6,k4_n150_r2.6_12.cnf,0,true
r2.6,k4_n150_r2.6_13.cnf,0,true
r2.6,k4_n150_r2.6_14.cnf,0,true
r2.6,k4_n150_r2.6_15.cnf,0,true
r2.6,k4_n150_r2.6_16.cnf,0,true
r2.6,k4_n150_r2.6_17.cnf,0,true
r2.6,k4_n150_r2.6_18.cnf,0,true
r2.6,k4_n150_r2.6_19.cnf,0,true
r2.6,k4_n150_r2.6_20.cnf,0,true
r2.6,k4_n150_r2.6_21.cnf,0,true
r2.6,k4_n150_r2.6_22.cnf,0,true
r2.6,k4_n150_r2.6_23.cnf,0,true
r2.6,k4_n150_r2.6_24.cnf,0,true
r2.6,k4_n150_r2.6_25.cnf,0,true
r2.6,k4_n150_r2.6_26.cnf,0,true
r2.6,k4_n150_r2.6_27.cnf,0,true
r2.6,k4_n150_r2.6_28.cnf,0,true
r2.6,k4_n150_r2.6_29.cnf,0,true
r2.6,k4_n150_r2.6_30.cnf,0,true
r2.6,k4_n150_r2.6_31.cnf,0,true
r2.6,k4_n150_r2.6_32.cnf,0,true
r2.6,k4_n150_r2.6_33.cnf,0,true
r2.6,k4_n150_r2.6_34.cnf,0,true
r2.6,k4_n150_r2.6_35.cnf,0,true
r2.6,k4_n150_r2.6_36.cnf,0,true
r2.6,k4_n150_r2.6_37.cnf,0,true
r2.6,k4_n150_r2.6_38.cnf,0,true
r2.6,k4_n150_r2.6_39.cnf,0,true
r2.6,k4_n150_r2.6_40.cnf,0,true
r2.6,k4_n150_r2.6_41.cnf,0,true
r2.6,k4_n150_r2.6_42.cnf,0,true
r2.6,k4_n150_r2.6_43.cnf,0,true
r2.6,k4_n150_r2.6_44.cnf,0,true
r2.6,k4_n150_r2.6_45.cnf,0,true
r2.6,k4_n150_r2.6_46.cnf,0,true
r2.6,k4_n150_r2.6_47.cnf,0,true
r2.6,k4_n150_r2.6_48.cnf,0,true
r2.6,k4_n150_r2.6_49.cnf,0,true
r2.6,k4_n150_r2.6_50.cnf,0,true
r2.8,k4_n150_r2.8_01.cnf,0,true
r2.8,k4_n150_r2.8_02.cnf,0,true
r2.8,k4_n150_r2.8_03.cnf,0,true
r2.8,k4_n150_r2.8_04.cnf,0,true
r2.8,k4_n150_r2.8_05.cnf,0,true
r2.8,k4_n150_r2.8_06.cnf,0,true
r2.8,k4_n150_r2.8_07.cnf,0,true
r2.8,k4_n150_r2.8_08.cnf,0,true
r2.8,k4_n150_r2.8_09.cnf,0,true
r2.8,k4_n150_r2.8_10.cnf,0,true
r2.8,k4_n150_r2.8_11.cnf,0,true
r2.8,k4_n150_r2.8_12.cnf,0,true
r2.8,k4_n150_r2.8_13.cnf,0,true
r2.8,k4_n150_r2.8_14.cnf,0,true
r2.8,k4_n150_r2.8_15.cnf,0,true
r2.8,k4_n150_r2.8_16.cnf,0,true
r2.8,k4_n150_r2.8_17.cnf,0,true
r2.8,k4_n150_r2.8_18.cnf,0,true
r2.8,k4_n150_r2.8_19.cnf,0,true
r2.8,k4_n150_r2.8_20.cnf,0,true
r2.8,k4_n150_r2.8_21.cnf,0,true
r2.8,k4_n150_r2.8_22.cnf,0,true
r2.8,k4_n150_r2.8_23.cnf,0,true
r2.8,k4_n150_r2.8_24.cnf,0,true
r2.8,k4_n150_r2.8_25.cnf,0,true
r2.8,k4_n150_r2.8_26.cnf,0,true
r2.8,k4_n150_r2.8_27.cnf,0,true
r2.8,k4_n150_r2.8_28.cnf,0,true
r2.8,k4_n150_r2.8_29.cnf,0,true
r2.8,k4_n150_r2.8_30.cnf,0,true
r2.8,k4_n150_r2.8_31.cnf,0,true
r2.8,k4_n150_r2.8_32.cnf,0,true
r2.8,k4_n150_r2.8_33.cnf,0,true
r2.8,k4_n150_r2.8_34.cnf,0,true
r2.8,k4_n150_r2.8_35.cnf,0,true
r2.8,k4_n150_r2.8_36.cnf,0,true
r2.8,k4_n150_r2.8_37.cnf,0,true
r2.8,k4_n150_r2.8_38.cnf,0,true
r2.8,k4_n150_r2.8_39.cnf,0,true
r2.8,k4_n150_r2.8_40.cnf,0,true
r2.8,k4_n150_r2.8_41.cnf,0,true
r2.8,k4_n150_r2.8_42.cnf,0,true
r2.8,k4_n150_r2.8_43.cnf,0,true
r2.8,k4_n150_r2.8_44.cnf,0,true
r2.8,k4_n150_r2.8_45.cnf,0,true
r2.8,k4_n150_r2.8_46.cnf,0,true
r2.8,k4_n150_r2.8_47.cnf,0,true
r2.8,k4_n150_r2.8_48.cnf,0,true
r2.8,k4_n150_r2.8_49.cnf,0,true
r2.8,k4_n150_r2.8_50.cnf,0,true
r3.0,k4_n150_r3.0_01.cnf,0,true
r3.0,k4_n150_r3.0_02.cnf,0,true
r3.0,k4_n150_r3.0_03.cnf,0,true
r3.0,k4_n150_r3.0_04.cnf,0,true
r3.0,k4_n150_r3.0_05.cnf,0,true
r3.0,k4_n150_r3.0_06.cnf,0,true
r3.0,k4_n150_r3.0_07.cnf,0,true
r3.0,k4_n150_r3.0_08.cnf,0,true
r3.0,k4_n150_r3.0_09.cnf,0,true
r3.0,k4_n150_r3.0_10.cnf,0,true
r3.0,k4_n150_r3.0_11.cnf,0,true
r3.0,k4_n150_r3.0_12.cnf,0,true
r3.0,k4_n150_r3.0_13.cnf,0,true
r3.0,k4_n150_r3.0_14.cnf,0,true
r3.0,k4_n150_r3.0_15.cnf,0,true
r3.0,k4_n150_r3.0_16.cnf,0,true
r3.0,k4_n150_r3.0_17.cnf,0,true
r3.0,k4_n150_r3.0_18.cnf,0,true
r3.0,k4_n150_r3.0_19.cnf,0,true
r3.0,k4_n150_r3.0_20.cnf,0,true
r3.0,k4_n150_r3.0_21.cnf,0,true
r3.0,k4_n150_r3.0_22.cnf,0,true
r3.0,k4_n150_r3.0_23.cnf,0,true
r3.0,k4_n150_r3.0_24.cnf,0,true
r3.0,k4_n150_r3.0_25.cnf,0,true
r3.0,k4_n150_r3.0_26.cnf,0,true
r3.0,k4_n150_r3.0_27.cnf,0,true
r3.0,k4_n150_r3.0_28.cnf,0,true
r3.0,k4_n150_r3.0_29.cnf,0,true
r3.0,k4_n150_r3.0_30.cnf,0,true
r3.0,k4_n150_r3.0_31.cnf,0,true
r3.0,k4_n150_r3.0_32.cnf,0,true
r3.0,k4_n150_r3.0_33.cnf,0,true
r3.0,k4_n150_r3.0_34.cnf,0,true
r3.0,k4_n150_r3.0_35.cnf,0,true
r3.0,k4_n150_r3.0_36.cnf,0,true
r3.0,k4_n150_r3.0_37.cnf,0,true
r3.0,k4_n150_r3.0_38.cnf,0,true
r3.0,k4_n150_r3.0_39.cnf,0,true
r3.0,k4_n150_r3.0_40.cnf,0,true
r3.0,k4_n150_r3.0_41.cnf,0,true
r3.0,k4_n150_r3.0_42.cnf,0,true
r3.0,k4_n150_r3.0_43.cnf,0,true
r3.0,k4_n150_r3.0_44.cnf,0,true
r3.0,k4_n150_r3.0_45.cnf,0,true
r3.0,k4_n150_r3.0_46.cnf,0,true
r3.0,k4_n150_r3.0_47.cnf,0,true
r3.0,k4_n150_r3.0_48.cnf,0,true
r3.0,k4_n150_r3.0_49.cnf,0,true
r3.0,k4_n150_r3.0_50.cnf,0,true
r3.2,k4_n150_r3.2_01.cnf,0,true
r3.2,k4_n150_r3.2_02.cnf,0,true
r3.2,k4_n150_r3.2_03.cnf,0,true
r3.2,k4_n150_r3.2_04.cnf,0,true
r3.2,k4_n150_r3.2_05.cnf,0,true
r3.2,k4_n150_r3.2_06.cnf,0,true
r3.2,k4_n150_r3.2_07.cnf,0,true
r3.2,k4_n150_r3.2_08.cnf,0,true
r3.2,k4_n150_r3.2_09.cnf,0,true
r3.2,k4_n150_r3.2_10.cnf,0,true
r3.2,k4_n150_r3.2_11.cnf,0,true
r3.2,k4_n150_r3.2_12.cnf,0,true
r3.2,k4_n150_r3.2_13.cnf,0,true
r3.2,k4_n150_r3.2_14.cnf,0,true
r3.2,k4_n150_r3.2_15.cnf,0,true
r3.2,k4_n150_r3.2_16.cnf,0,true
r3.2,k4_n150_r3.2_17.cnf,0,true
r3.2,k4_n150_r3.2_18.cnf,0,true
r3.2,k4_n150_r3.2_19.cnf,0,true
r3.2,k4_n150_r3.2_20.cnf,0,true
r3.2,k4_n150_r3.2_21.cnf,0,true
r3.2,k4_n150_r3.2_22.cnf,0,true
r3.2,k4_n150_r3.2_23.cnf,0,true
r3.2,k4_n150_r3.2_24.cnf,0,true
r3.2,k4_n150_r3.2_25.cnf,0,true
r3.2,k4_n150_r3.2_26.cnf,0,true
r3.2,k4_n150_r3.2_27.cnf,0,true
r3.2,k4_n150_r3.2_28.cnf,0,true
r3.2,k4_n150_r3.2_29.cnf,0,true
r3.2,k4_n150_r3.2_30.cnf,0,true
r3.2,k4_n150_r3.2_31.cnf,0,true
r3.2,k4_n150_r3.2_32.cnf,0,true
r3.2,k4_n150_r3.2_33.cnf,0,true
r3.2,k4_n150_r3.2_34.cnf,0,true
r3.2,k4_n150_r3.2_35.cnf,0,true
r3.2,k4_n150_r3.2_36.cnf,0,true
r3.2,k4_n150_r3.2_37.cnf,0,true
r3.2,k4_n150_r3.2_38.cnf,0,true
r3.2,k4_n150_r3.2_39.cnf,0,true
r3.2,k4_n150_r3.2_40.cnf,0,true
r3.2,k4_n150_r3.2_41.cnf,0,true
r3.2,k4_n150_r3.2_42.cnf,0,true
r3.2,k4_n150_r3.2_43.cnf,0,true
r3.2,k4_n150_r3.2_44.cnf,0,true
r3.2,k4_n150_r3.2_45.cnf,0,true
r3.2,k4_n150_r3.2_46.cnf,0,true
r3.2,k4_n150_r3.2_47.cnf,0,true
r3.2,k4_n150_r3.2_48.cnf,0,true
r3.2,k4_n150_r3.2_49.cnf,0,true
r3.2,k4_n150_r3.2_50.cnf,0,true
r3.4,k4_n150_r3.4_01.cnf,0,true
r3.4,k4_n150_r3.4_02.cnf,0,true
r3.4,k4_n150_r3.4_03.cnf,0,true
r3.4,k4_n150_r3.4_04.cnf,0,true
r3.4,k4_n150_r3.4_05.cnf,0,true
r3.4,k4_n150_r3.4_06.cnf,0,true
r3.4,k4_n150_r3.4_07.cnf,0,true
r3.4,k4_n150_r3.4_08.cnf,0,true
r3.4,k4_n150_r3.4_09.cnf,0,true
r3.4,k4_n150_r3.4_10.cnf,0,true
r3.4,k4_n150_r3.4_11.cnf,0,true
r3.4,k4_n150_r3.4_12.cnf,0,true
r3.4,k4_n150_r3.4_13.cnf,0,true
r3.4,k4_n150_r3.4_14.cnf,0,true
r3.4,k4_n150_r3.4_15.cnf,0,true
r3.4,k4_n150_r3.4_16.cnf,0,true
r3.4,k4_n150_r3.4_17.cnf,0,true
r3.4,k4_n150_r3.4_18.cnf,0,true
r3.4,k4_n150_r3.4_19.cnf,0,true
r3.4,k4_n150_r3.4_20.cnf,0,true
r3.4,k4_n150_r3.4_21.cnf,0,true
r3.4,k4_n150_r3.4_22.cnf,0,true
r3.4,k4_n150_r3.4_23.cnf,0,true
r3.4,k4_n150_r3.4_24.cnf,0,true
r3.4,k4_n150_r3.4_25.cnf,0,true
r3.4,k4_n150_r3.4_26.cnf,0,true
r3.4,k4_n150_r3.4_27.cnf,0,true
r3.4,k4_n150_r3.4_28.cnf,0,true
r3.4,k4_n150_r3.4_29.cnf,0,true
r3.4,k4_n150_r3.4_30.cnf,0,true
r3.4,k4_n150_r3.4_31.cnf,0,true
r3.4,k4_n150_r3.4_32.cnf,0,true
r3.4,k4_n150_r3.4_33.cnf,0,true
r3.4,k4_n150_r3.4_34.cnf,0,true
r3.4,k4_n150_r3.4_35.cnf,0,true
r3.4,k4_n150_r3.4_36.cnf,0,true
r3.4,k4_n150_r3.4_37.cnf,0,true
r3.4,k4_n150_r3.4_38.cnf,0,true
r3.4,k4_n150_r3.4_39.cnf,0,true
r3.4,k4_n150_r3.4_40.cnf,0,true
r3.4,k4_n150_r3.4_41.cnf,0,true
r3.4,k4_n150_r3.4_42.cnf,0,true
r3.4,k4_n150_r3.4_43.cnf,0,true
r3.4,k4_n150_r3.4_44.cnf,0,true
r3.4,k4_n150_r3.4_45.cnf,0,true
r3.4,k4_n150_r3.4_46.cnf,0,true
r3.4,k4_n150_r3.4_47.cnf,0,true
r3.4,k4_n150_r3.4_48.cnf,0,true
r3.4,k4_n150_r3.4_49.cnf,0,true
r3.4,k4_n150_r3.4_50.cnf,0,true
r3.6,k4_n150_r3.6_01.cnf,0,true
r3.6,k4_n150_r3.6_02.cnf,0,true
r3.6,k4_n150_r3.6_03.cnf,0,true
r3.6,k4_n150_r3.6_04.cnf,0,true
r3.6,k4_n150_r3.6_05.cnf,0,true
r3.6,k4_n150_r3.6_06.cnf,0,true
r3.6,k4_n150_r3.6_07.cnf,0,true
r3.6,k4_n150_r3.6_08.cnf,0,true
r3.6,k4_n150_r3.6_09.cnf,0,true
r3.6,k4_n150_r3.6_10.cnf,0,true
r3.6,k4_n150_r3.6_11.cnf,0,true
r3.6,k4_n150_r3.6_12.cnf,0,true
r3.6,k4_n150_r3.6_13.cnf,0,true
r3.6,k4_n150_r3.6_14.cnf,0,true
r3.6,k4_n150_r3.6_15.cnf,0,true
r3.6,k4_n150_r3.6_16.cnf,0,true
r3.6,k4_n150_r3.6_17.cnf,0,true
r3.6,k4_n150_r3.6_18.cnf,0,true
r3.6,k4_n150_r3.6_19.cnf,0,true
r3.6,k4_n150_r3.6_20.cnf,0,true
r3.6,k4_n150_r3.6_21.cnf,0,true
r3.6,k4_n150_r3.6_22.cnf,0,true
r3.6,k4_n150_r3.6_23.cnf,0,true
r3.6,k4_n150_r3.6_24.cnf,0,true
r3.6,k4_n150_r3.6_25.cnf,0,true
r3.6,k4_n150_r3.6_26.cnf,0,true
r3.6,k4_n150_r3.6_27.cnf,0,true
r3.6,k4_n150_r3.6_28.cnf,0,true
r3.6,k4_n150_r3.6_29.cnf,0,true
r3.6,k4_n150_r3.6_30.cnf,0,true
r3.6,k4_n150_r3.6_31.cnf,0,true
r3.6,k4_n150_r3.6_32.cnf,0,true
r3.6,k4_n150_r3.6_33.cnf,0,true
r3.6,k4_n150_r3.6_34.cnf,0,true
r3.6,k4_n150_r3.6_35.cnf,0,true
r3.6,k4_n150_r3.6_36.cnf,0,true
r3.6,k4_n150_r3.6_37.cnf,0,true
r3.6,k4_n150_r3.6_38.cnf,0,true
r3.6,k4_n150_r3.6_39.cnf,0,true
r3.6,k4_n150_r3.6_40.cnf,0,true
r3.6,k4_n150_r3.6_41.cnf,0,true
r3.6,k4_n150_r3.6_42.cnf,0,true
r3.6,k4_n150_r3.6_43.cnf,0,true
r3.6,k4_n150_r3.6_44.cnf,0,true
r3.6,k4_n150_r3.6_45.cnf,0,true
r3.6,k4_n150_r3.6_46.cnf,0,true
r3.6,k4_n150_r3.6_47.cnf,0,true
r3.6,k4_n150_r3.6_48.cnf,0,true
r3.6,k4_n150_r3.6_49.cnf,0,true
r3.6,k4_n150_r3.6_50.cnf,0,true
r3.8,k4_n150_r3.8_01.cnf,0,true
r3.8,k4_n150_r3.8_02.cnf,0,true
r3.8,k4_n150_r3.8_03.cnf,0,true
r3.8,k4_n150_r3.8_04.cnf,0,true
r3.8,k4_n150_r3.8_05.cnf,0,true
r3.8,k4_n150_r3.8_06.cnf,0,true
r3.8,k4_n150_r3.8_07.cnf,0,true
r3.8,k4_n150_r3.8_08.cnf,0,true
r3.8,k4_n150_r3.8_09.cnf,0,true
r3.8,k4_n150_r3.8_10.cnf,0,true
r3.8,k4_n150_r3.8_11.cnf,0,true
r3.8,k4_n150_r3.8_12.cnf,0,true
r3.8,k4_n150_r3.8_13.cnf,0,true
r3.8,k4_n150_r3.8_14.cnf,0,true
r3.8,k4_n150_r3.8_15.cnf,0,true
r3.8,k4_n150_r3.8_16.cnf,0,true
r3.8,k4_n150_r3.8_17.cnf,0,true
r3.8,k4_n150_r3.8_18.cnf,0,true
r3.8,k4_n150_r3.8_19.cnf,0,true
r3.8,k4_n150_r3.8_20.cnf,0,true
r3.8,k4_n150_r3.8_21.cnf,0,true
r3.8,k4_n150_r3.8_22.cnf,0,true
r3.8,k4_n150_r3.8_23.cnf,0,true
r3.8,k4_n150_r3.8_24.cnf,0,true
r3.8,k4_n150_r3.8_25.cnf,0,true
r3.8,k4_n150_r3.8_26.cnf,0,true
r3.8,k4_n150_r3.8_27.cnf,0,true
r3.8,k4_n150_r3.8_28.cnf,0,true
r3.8,k4_n150_r3.8_29.cnf,0,true
r3.8,k4_n150_r3.8_30.cnf,0,true
r3.8,k4_n150_r3.8_31.cnf,0,true
r3.8,k4_n150_r3.8_32.cnf,0,true
r3.8,k4_n150_r3.8_33.cnf,0,true
r3.8,k4_n150_r3.8_34.cnf,0,true
r3.8,k4_n150_r3.8_35.cnf,0,true
r3.8,k4_n150_r3.8_36.cnf,0,true
r3.8,k4_n150_r3.8_37.cnf,0,true
r3.8,k4_n150_r3.8_38.cnf,0,true
r3.8,k4_n150_r3.8_39.cnf,0,true
r3.8,k4_n150_r3.8_40.cnf,0,true
r3.8,k4_n150_r3.8_41.cnf,0,true
r3.8,k4_n150_r3.8_42.cnf,0,true
r3.8,k4_n150_r3.8_43.cnf,0,true
r3.8,k4_n150_r3.8_44.cnf,0,true
r3.8,k4_n150_r3.8_45.cnf,0,true
r3.8,k4_n150_r3.8_46.cnf,0,true
r3.8,k4_n150_r3.8_47.cnf,0,true
r3.8,k4_n150_r3.8_48.cnf,0,true
r3.8,k4_n150_r3.8_49.cnf,0,true
r3.8,k4_n150_r3.8_50.cnf,0,true
r4.0,k4_n150_r4.0_01.cnf,0,true
r4.0,k4_n150_r4.0_02.cnf,0,true
r4.0,k4_n150_r4.0_03.cnf,0,true
r4.0,k4_n150_r4.0_04.cnf,0,true
r4.0,k4_n150_r4.0_05.cnf,0,true
r4.0,k4_n150_r4.0_06.cnf,0,true
r4.0,k4_n150_r4.0_07.cnf,0,true
r4.0,k4_n150_r4.0_08.cnf,0,true
r4.0,k4_n150_r4.0_09.cnf,0,true
r4.0,k4_n150_r4.0_10.cnf,0,true
r4.0,k4_n150_r4.0_11.cnf,0,true
r4.0,k4_n150_r4.0_12.cnf,0,true
r4.0,k4_n150_r4.0_13.cnf,0,true
r4.0,k4_n150_r4.0_14.cnf,0,true
r4.0,k4_n150_r4.0_15.cnf,0,true
r4.0,k4_n150_r4.0_16.cnf,0,true
r4.0,k4_n150_r4.0_17.cnf,0,true
r4.0,k4_n150_r4.0_18.cnf,0,true
r4.0,k4_n150_r4.0_19.cnf,0,true
r4.0,k4_n150_r4.0_20.cnf,0,true
r4.0,k4_n150_r4.0_21.cnf,0,true
r4.0,k4_n150_r4.0_22.cnf,0,true
r4.0,k4_n150_r4.0_23.cnf,0,true
r4.0,k4_n150_r4.0_24.cnf,0,true
r4.0,k4_n150_r4.0_25.cnf,0,true
r4.0,k4_n150_r4.0_26.cnf,0,true
r4.0,k4_n150_r4.0_27.cnf,0,true
r4.0,k4_n150_r4.0_28.cnf,0,true
r4.0,k4_n150_r4.0_29.cnf,0,true
r4.0,k4_n150_r4.0_30.cnf,0,true
r4.0,k4_n150_r4.0_31.cnf,0,true
r4.0,k4_n150_r4.0_32.cnf,0,true
r4.0,k4_n150_r4.0_33.cnf,0,true
r4.0,k4_n150_r4.0_34.cnf,0,true
r4.0,k4_n150_r4.0_35.cnf,0,true
r4.0,k4_n150_r4.0_36.cnf,0,true
r4.0,k4_n150_r4.0_37.cnf,0,true
r4.0,k4_n150_r4.0_38.cnf,0,true
r4.0,k4_n150_r4.0_39.cnf,0,true
r4.0,k4_n150_r4.0_40.cnf,0,true
r4.0,k4_n150_r4.0_41.cnf,0,true
r4.0,k4_n150_r4.0_42.cnf,0,true
r4.0,k4_n150_r4.0_43.cnf,0,true
r4.0,k4_n150_r4.0_44.cnf,0,true
r4.0,k4_n150_r4.0_45.cnf,0,true
r4.0,k4_n150_r4.0_46.cnf,0,true
r4.0,k4_n150_r4.0_47.cnf,0,true
r4.0,k4_n150_r4.0_48.cnf,0,true
r4.0,k4_n150_r4.0_49.cnf,0,true
r4.0,k4_n150_r4.0_50.cnf,0,true
r4.2,k4_n150_r4.2_01.cnf,0,true
r4.2,k4_n150_r4.2_02.cnf,0,true
r4.2,k4_n150_r4.2_03.cnf,0,true
r4.2,k4_n150_r4.2_04.cnf,0,true
r4.2,k4_n150_r4.2_05.cnf,0,true
r4.2,k4_n150_r4.2_06.cnf,0,true
r4.2,k4_n150_r4.2_07.cnf,0,true
r4.2,k4_n150_r4.2_08.cnf,0,true
r4.2,k4_n150_r4.2_09.cnf,0,true
r4.2,k4_n150_r4.2_10.cnf,0,true
r4.2,k4_n150_r4.2_11.cnf,0,true
r4.2,k4_n150_r4.2_12.cnf,0,true
r4.2,k4_n150_r4.2_13.cnf,0,true
r4.2,k4_n150_r4.2_14.cnf,0,true
r4.2,k4_n150_r4.2_15.cnf,0,true
r4.2,k4_n150_r4.2_16.cnf,0,true
r4.2,k4_n150_r4.2_17.cnf,0,true
r4.2,k4_n150_r4.2_18.cnf,0,true
r4.2,k4_n150_r4.2_19.cnf,0,true
r4.2,k4_n150_r4.2_20.cnf,0,true
r4.2,k4_n150_r4.2_21.cnf,0,true
r4.2,k4_n150_r4.2_22.cnf,0,true
r4.2,k4_n150_r4.2_23.cnf,0,true
r4.2,k4_n150_r4.2_24.cnf,0,true
r4.2,k4_n150_r4.2_25.cnf,0,true
r4.2,k4_n150_r4.2_26.cnf,0,true
r4.2,k4_n150_r4.2_27.cnf,0,true
r4.2,k4_n150_r4.2_28.cnf,0,true
r4.2,k4_n150_r4.2_29.cnf,0,true
r4.2,k4_n150_r4.2_30.cnf,0,true
r4.2,k4_n150_r4.2_31.cnf,0,true
r4.2,k4_n150_r4.2_32.cnf,0,true
r4.2,k4_n150_r4.2_33.cnf,0,true
r4.2,k4_n150_r4.2_34.cnf,0,true
r4.2,k4_n150_r4.2_35.cnf,0,true
r4.2,k4_n150_r4.2_36.cnf,0,true
r4.2,k4_n150_r4.2_37.cnf,0,true
r4.2,k4_n150_r4.2_38.cnf,0,true
r4.2,k4_n150_r4.2_39.cnf,0,true
r4.2,k4_n150_r4.2_40.cnf,0,true
r4.2,k4_n150_r4.2_41.cnf,0,true
r4.2,k4_n150_r4.2_42.cnf,0,true
r4.2,k4_n150_r4.2_43.cnf,0,true
r4.2,k4_n150_r4.2_44.cnf,0,true
r4.2,k4_n150_r4.2_45.cnf,0,true
r4.2,k4_n150_r4.2_46.cnf,0,true
r4.2,k4_n150_r4.2_47.cnf,0,true
r4.2,k4_n150_r4.2_48.cnf,0,true
r4.2,k4_n150_r4.2_49.cnf,0,true
r4.2,k4_n150_r4.2_50.cnf,0,true
r4.4,k4_n150_r4.4_01.cnf,0,true
r4.4,k4_n150_r4.4_02.cnf,0,true
r4.4,k4_n150_r4.4_03.cnf,0,true
r4.4,k4_n150_r4.4_04.cnf,0,true
r4.4,k4_n150_r4.4_05.cnf,0,true
r4.4,k4_n150_r4.4_06.cnf,0,true
r4.4,k4_n150_r4.4_07.cnf,0,true
r4.4,k4_n150_r4.4_08.cnf,0,true
r4.4,k4_n150_r4.4_09.cnf,0,true
r4.4,k4_n150_r4.4_10.cnf,0,true
r4.4,k4_n150_r4.4_11.cnf,0,true
r4.4,k4_n150_r4.4_12.cnf,0,true
r4.4,k4_n150_r4.4_13.cnf,0,true
r4.4,k4_n150_r4.4_14.cnf,0,true
r4.4,k4_n150_r4.4_15.cnf,0,true
r4.4,k4_n150_r4.4_16.cnf,0,true
r4.4,k4_n150_r4.4_17.cnf,0,true
r4.4,k4_n150_r4.4_18.cnf,0,true
r4.4,k4_n150_r4.4_19.cnf,0,true
r4.4,k4_n150_r4.4_20.cnf,0,true
r4.4,k4_n150_r4.4_21.cnf,0,true
r4.4,k4_n150_r4.4_22.cnf,0,true
r4.4,k4_n150_r4.4_23.cnf,0,true
